area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,cea_ucea,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
EUA_1_Pro,B1090,matched,259.5526405,260.69,259.25,490208.1176,427733.2,423337.97,-0.136411751,-0.127445702,0.010382319,roofs_top_kW,8760,428,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.990566611,0.990583567,0.987181008,0.993952215
EUA_1_Pro,B1091,matched,212.5005093,214.07,212.5,454332.8248,367973.09,365221.67,-0.19613629,-0.190080333,0.007533562,roofs_top_kW,8760,349,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.904600978,0.882249407,0.816598713,0.971882463
EUA_1_Pro,B1092,matched,198.9995683,202.51,199,425120.3776,336452.89,332334.09,-0.218258857,-0.208570307,0.012393553,roofs_top_kW,8760,328,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.968587756,0.968610041,0.941699445,0.995476067
EUA_1_Pro,B1093,matched,231.5224322,232.8,231.52,494740.9058,378545.74,389067.17,-0.213594094,-0.23486064,-0.027042708,roofs_top_kW,8760,381,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997141391,0.997141672,0.99690789,0.997374892
EUA_1_Pro,B1094,matched,218.7803822,219.95,218.78,502089.8164,365506.03,341743.52,-0.319357794,-0.272030585,0.069533169,roofs_top_kW,8760,360,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.992551535,0.99254944,0.986856639,0.998246431
EUA_1_Pro,B1095,matched,225.0414055,226.59,225.04,480000.2722,373751.52,383653.14,-0.200723078,-0.221351442,-0.025808781,roofs_top_kW,8760,372,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.987218082,0.987218866,0.977910817,0.996525347
EUA_1_Pro,B1096,matched,218.953013,220.12,218.95,508592.4428,361309.13,361069.22,-0.290061767,-0.289590054,0.000664443,roofs_top_kW,8760,361,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998975396,0.998975039,0.998568296,0.999382496
EUA_1_Pro,B1097,matched,228.1005756,229.22,228.1,479679.0087,366946.72,385815.82,-0.195679167,-0.235016097,-0.048907015,roofs_top_kW,8760,376,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.988375157,0.988380665,0.982112288,0.994638026
EUA_1_Pro,B1098,matched,202.0044162,202.96,202,458935.7595,331271.37,330892.89,-0.278999548,-0.278174857,0.001143814,roofs_top_kW,8760,333,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998903096,0.998902953,0.998680174,0.999126017
EUA_1_Pro,B1099,matched,252.2692131,254.86,252.27,525984.1464,417148.45,426815.93,-0.188538413,-0.206918207,-0.022650232,roofs_top_kW,8760,417,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.983777553,0.983752034,0.97075361,0.996801496
EUA_1_Pro,B1100,matched,229.2912471,231.98,229.29,516358.1726,378391.41,377272.18,-0.269359526,-0.26719198,0.002966638,roofs_top_kW,8760,377,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.995504141,0.995502979,0.99248451,0.998523772
EUA_1_Pro,B1101,matched,182.3777619,185.8,182.38,377544.4115,312353.72,310862.34,-0.17662047,-0.172670259,0.004797558,roofs_top_kW,8760,301,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.992058933,0.992053987,0.986585617,0.997532248
EUA_1_Pro,B1102,matched,230.8582434,232.79,230.83,525665.9401,359145.3,359911.82,-0.315322161,-0.316780349,-0.002129744,roofs_top_kW,8760,382,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.987321168,0.987319348,0.985828042,0.988814294
EUA_1_Pro,B1103,matched,189.9355324,192.3,189.94,381597.4945,325126.3,324190.19,-0.150439417,-0.147986282,0.002887533,roofs_top_kW,8760,313,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996402591,0.996399769,0.993894756,0.998910427
EUA_1_Pro,B1104,matched,270.8078188,272.81,270.81,573449.4109,438069.81,438703.51,-0.234974347,-0.236079414,-0.001444484,roofs_top_kW,8760,446,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.987782419,0.987785755,0.983578563,0.991986275
EUA_1_Pro,B1105,matched,182.0262334,184.54,182.03,414822.3935,308491.06,307722.19,-0.258183274,-0.256329782,0.002498585,roofs_top_kW,8760,299,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997797161,0.997797289,0.997558475,0.998035848
EUA_1_Pro,B1106,matched,161.5492932,162.34,161.54,344803.7634,258627.15,258300.07,-0.250878043,-0.249929446,0.001266279,roofs_top_kW,8760,266,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.994592696,0.994593141,0.993884265,0.995301127
EUA_1_Pro,B1107,matched,228.0008931,230.34,228,499807.2102,385527.76,385337.69,-0.229027349,-0.228647062,0.000493256,roofs_top_kW,8760,377,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.982245535,0.982229808,0.971943021,0.992548048
EUA_1_Pro,B1108,matched,214.3274098,217.69,214.33,437326.2313,326802.33,315429.36,-0.278732128,-0.252726439,0.036055521,roofs_top_kW,8760,353,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.995161682,0.995161053,0.991642475,0.99868089
EUA_1_Pro,B1109,matched,217.1275662,219.69,217.11,446134.7017,372113.7,360601.96,-0.191719544,-0.165916261,0.031923676,roofs_top_kW,8760,359,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.969676971,0.969682512,0.965145469,0.974208474
EUA_1_Pro,B1113,matched,249.4433138,255.59,249.44,540011.9433,420961.57,418173.2,-0.225622312,-0.220458778,0.006667979,roofs_top_kW,8760,411,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.995560616,0.99552708,0.991915107,0.999206126
EUA_1_Pro,B1114,matched,189.8420517,192.28,183.47,388141.3865,327905.72,315718.82,-0.186588107,-0.155190012,0.038600486,roofs_top_kW,8760,313,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.986753196,0.986746794,0.983807206,0.989699185
EUA_1_Pro,B1115,matched,156.6317293,159.94,156.63,328101.6023,269512.66,268630.56,-0.181258006,-0.17856951,0.003283692,roofs_top_kW,8760,259,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.97364524,0.973643657,0.97036171,0.976928771
EUA_1_Pro,B1116,matched,146.5347042,147.71,146.53,253518.4709,250661.95,250000.89,-0.013875048,-0.011267506,0.002644231,roofs_top_kW,8760,242,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.99639374,0.99639264,0.995900095,0.996887386
EUA_1_Pro,B1117,matched,125.0252517,126,125.03,239873.2752,214220.72,211919.01,-0.116537639,-0.106942114,0.010861272,roofs_top_kW,8760,205,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998800248,0.99879951,0.998055339,0.999545157
EUA_1_Pro,B1118,matched,143.7944698,144.46,143.79,303141.3352,248495.47,248846.29,-0.179108023,-0.180265305,-0.001409786,roofs_top_kW,8760,238,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997590482,0.9975902,0.997452676,0.997728288
EUA_1_Pro,B1119,matched,139.4790008,140.98,139.48,294365.7165,242733.95,241809.48,-0.178540616,-0.175400067,0.003823134,roofs_top_kW,8760,229,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997665048,0.997665245,0.997604191,0.997725904
EUA_1_Pro,B1120,matched,127.6541357,129.88,127.65,271317.9883,216827.68,217868.46,-0.196999575,-0.20083559,-0.004777103,roofs_top_kW,8760,211,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999700367,0.999700803,0.999574006,0.999826729
EUA_1_Pro,B1121,matched,148.1676941,150.83,148.17,297078.1729,251795.78,253392.15,-0.147052281,-0.15242585,-0.006299998,roofs_top_kW,8760,244,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.995531142,0.995553853,0.991265476,0.999796808
EUA_1_Pro,B1123,matched,136.3327818,139.33,136.33,255156.7746,238519.1,235584.76,-0.076705839,-0.065205694,0.01245556,roofs_top_kW,8760,225,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999089926,0.999092269,0.998381972,0.999797881
EUA_1_Pro,B1124,matched,145.9565449,148.59,145.96,279587.9547,254066.55,252854.72,-0.095616547,-0.091282204,0.004792594,roofs_top_kW,8760,241,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998904914,0.998904014,0.998123467,0.99968636
EUA_1_Pro,B1126,matched,151.7642405,154.53,151.76,281901.5975,263417.62,263047.22,-0.066882833,-0.065568899,0.001408112,roofs_top_kW,8760,249,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998127133,0.998125146,0.996326387,0.999927878
EUA_1_Pro,B1127,matched,137.830872,137.83,137.83,285099.3847,236032.64,237232.43,-0.167895679,-0.172104001,-0.005057445,roofs_top_kW,8760,228,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
EUA_1_Pro,B1128,matched,135.8234239,135.82,135.82,284502.9003,232580.9,233650.28,-0.17874201,-0.182500777,-0.00457684,roofs_top_kW,8760,222,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
EUA_1_Pro,B1129,matched,132.7903269,132.79,132.79,301208.758,224751.57,226916.23,-0.246647968,-0.253834545,-0.009539467,roofs_top_kW,8760,218,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
EUA_1_Pro,B1130,matched,144.9447513,149.26,144.94,293231.3145,249889.01,249801.43,-0.148107935,-0.147809263,0.000350598,roofs_top_kW,8760,240,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.952791661,0.952816878,0.94679451,0.958788812
EUA_1_Pro,B1131,matched,136.6697015,138.59,136.67,281159.3959,231957.41,232774.83,-0.17208945,-0.174996769,-0.003511634,roofs_top_kW,8760,224,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998961449,0.998961452,0.998959899,0.998962998
EUA_1_Pro,B1132,matched,142.4767009,144.3,142.48,297878.2723,245261.47,245005.07,-0.177499359,-0.176638604,0.001046509,roofs_top_kW,8760,234,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999870211,0.999870144,0.999781549,0.999958873
EUA_1_Pro,B1133,matched,184.5666951,187.05,176.59,434819.7075,313438.21,300963.89,-0.307842113,-0.279153625,0.041447896,roofs_top_kW,8760,304,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999595225,0.999585645,0.999366939,0.999823511
EUA_1_Pro,B1134,matched,162.0296617,162.03,162.03,333947.6561,270206.36,276234.96,-0.172819587,-0.190872117,-0.021824175,roofs_top_kW,8760,269,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
EUA_1_Pro,B1135,matched,148.7933951,152.25,148.79,298827.3482,255218.68,256828.76,-0.14054466,-0.145932655,-0.00626908,roofs_top_kW,8760,246,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998821735,0.998826294,0.998351932,0.999291539
EUA_1_Pro,B1136,matched,148.7432783,148.74,148.74,294353.7741,250201.68,256922.19,-0.127165293,-0.149996698,-0.026157764,roofs_top_kW,8760,246,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
EUA_1_Pro,B1137,matched,158.1566095,159.87,158.16,373883.9656,271497.68,273885.91,-0.267457459,-0.273845083,-0.008719799,roofs_top_kW,8760,261,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999938071,0.999938337,0.999928713,0.999947429
EUA_1_Pro,B1138,matched,106.0177983,107.38,106.02,215238.8343,184470.01,183342.61,-0.148189914,-0.142952012,0.006149143,roofs_top_kW,8760,176,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.990160108,0.990104612,0.980684996,0.99963522
EUA_1_Pro,B1139,matched,159.8969086,161.04,144.02,383348.8025,274872.54,249147.09,-0.350077297,-0.282970135,0.103254066,roofs_top_kW,8760,263,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998537004,0.998537108,0.997174263,0.999899745
EUA_1_Pro,B1140,matched,149.3773902,151.93,149.37,318861.5805,258990.51,257304.43,-0.193052893,-0.187765081,0.00655286,roofs_top_kW,8760,246,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.974130183,0.974132188,0.971912622,0.976347744
EUA_1_Pro,B1141,matched,161.8768858,162.44,161.84,364927.0575,277112.07,274438.53,-0.247963328,-0.240637096,0.009741854,roofs_top_kW,8760,267,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.99761948,0.99761544,0.996500373,0.998738587
EUA_1_Pro,B1142,matched,368.7150641,370.68,368.8,773574.8633,621065.97,620932.66,-0.197320532,-0.197148202,0.000214693,roofs_top_kW,8760,607,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996231169,0.996303324,0.994099855,0.998362482
EUA_1_Pro,B1143,matched,140.6242218,143.58,140.63,296462.462,243747.43,242515.45,-0.181969116,-0.177813514,0.005080006,roofs_top_kW,8760,232,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.990794629,0.990779218,0.985466838,0.99612242
EUA_1_Pro,B1144,matched,118.7751413,122.21,118.78,274320.0816,204171.7,201024.08,-0.267191527,-0.255717267,0.015657925,roofs_top_kW,8760,197,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996207178,0.996231966,0.993739486,0.99867487
EUA_1_Pro,B1145,matched,268.7630229,272.28,268.76,553058.4801,462893.37,459298.06,-0.169530752,-0.163029975,0.007827836,roofs_top_kW,8760,441,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998008996,0.99799952,0.996976852,0.99904114
EUA_1_Pro,B1146,matched,259.6269092,263.26,259.63,587998.2458,448000.48,448877.31,-0.236600937,-0.238092149,-0.001953385,roofs_top_kW,8760,428,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998001873,0.998002429,0.996044397,0.99995935
EUA_1_Pro,B1147,matched,253.7518753,257.09,253.75,564582.2748,441102.71,440090.42,-0.220502592,-0.218709602,0.002300186,roofs_top_kW,8760,419,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999497026,0.99949718,0.999214053,0.999779999
EUA_1_Pro,B1148,matched,281.0051167,281.4,281.01,591670.0457,469772.86,487072.68,-0.17678327,-0.206022236,-0.035517944,roofs_top_kW,8760,465,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.863073587,0.794661178,0.589814186,0.999864697
EUA_1_Pro,B1153,matched,264.4266548,268.28,264.43,589804.873,356439.44,358114.85,-0.392824871,-0.395665488,-0.004678415,roofs_top_kW,8760,436,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999810189,0.999809721,0.999746978,0.9998734
EUA_1_Pro,B1156,matched,169.5976564,170.76,169.62,383475.5228,290155.9,287763.37,-0.249591296,-0.243352228,0.008314227,roofs_top_kW,8760,280,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996158183,0.996157954,0.995849729,0.996466637
EUA_1_Pro,B1157,matched,180.0943629,181.06,180.09,407240.0821,308222.37,306943.69,-0.246283204,-0.243143336,0.004165846,roofs_top_kW,8760,297,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996272951,0.996271578,0.994282484,0.998263419
EUA_1_Pro,B1158,matched,170.3476671,171.09,170.35,321424.7224,292246.95,289743.59,-0.098564703,-0.090776379,0.008639915,roofs_top_kW,8760,280,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.991828889,0.991826513,0.986361504,0.997296274
EUA_1_Pro,B1159,matched,182.5233219,184.55,182.55,390800.9315,319049.73,316778.37,-0.189412449,-0.183600385,0.007170187,roofs_top_kW,8760,298,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.965513259,0.965523535,0.931994259,0.999032259
EUA_1_Pro,B1160,matched,185.0304039,186.29,185.03,396697.6524,264580.83,257762.32,-0.350229782,-0.333041604,0.026452703,roofs_top_kW,8760,305,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.993149906,0.993148929,0.988623857,0.997675955
EUA_1_Pro,B1161,matched,186.2746739,187.33,186.27,359206.0538,319713.46,319228.29,-0.111294794,-0.109944121,0.001519821,roofs_top_kW,8760,307,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996827215,0.996826293,0.993832588,0.999821842
EUA_1_Pro,B1162,matched,117.540495,119.5,117.54,267685.017,201382.77,201357.89,-0.247780499,-0.247687554,0.000123561,roofs_top_kW,8760,193,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.991927922,0.991879551,0.987603366,0.996252477
EUA_1_Pro,B1163,matched,177.9164128,178.49,177.9,410368.4088,302610.42,306251.62,-0.253715409,-0.262588412,-0.01188957,roofs_top_kW,8760,295,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.995447367,0.995419148,0.993083239,0.997811496
EUA_1_Pro,B1164,matched,172.5386588,174.88,172.54,390191.9704,296201.11,296180.83,-0.24093561,-0.240883636,6.84717E-05,roofs_top_kW,8760,284,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.986778289,0.986778473,0.986744285,0.986812294
EUA_1_Pro,B1165,matched,180.9501206,183.1,180.95,344118.6659,311908.31,306072.48,-0.110561238,-0.093602466,0.019066824,roofs_top_kW,8760,298,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998419613,0.998421195,0.99731344,0.999525785
EUA_1_Pro,B1166,matched,136.6995395,138.32,137.09,268456.8248,237999.85,237235.84,-0.116297974,-0.113452041,0.003220466,roofs_top_kW,8760,224,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.992162436,0.99204667,0.988006175,0.996318698
EUA_1_Pro,B1167,matched,177.4423775,178.99,177.45,382171.0252,306233.71,304859.73,-0.20229502,-0.198699823,0.004506925,roofs_top_kW,8760,292,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996625096,0.996632509,0.99465704,0.998593152
EUA_1_Pro,B1168,matched,180.2927807,182.26,180.29,387616.8186,310613.15,300703.09,-0.224225896,-0.198659256,0.032956296,roofs_top_kW,8760,296,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997769624,0.997769257,0.996931195,0.998608053
EUA_1_Pro,B1169,matched,177.1636677,178.51,177.16,335165.8764,306147.6,297678.65,-0.111846787,-0.086578851,0.028449974,roofs_top_kW,8760,293,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.993022203,0.993022869,0.986365557,0.99967885
EUA_1_Pro,B1170,matched,142.770892,144.59,142.77,257397.7863,247270.14,247201.89,-0.039611437,-0.039346284,0.00027609,roofs_top_kW,8760,234,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.987189382,0.98716538,0.977314949,0.997063816
EUA_1_Pro,B1171,matched,150.5356644,152.82,150.54,264161.8075,259655.05,257694.82,-0.02448116,-0.017060595,0.007606789,roofs_top_kW,8760,249,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998250991,0.998251531,0.997709751,0.998792231
EUA_1_Pro,B1172,matched,136.5281057,137.94,136.48,299422.5141,236830.19,235628.61,-0.213056471,-0.209043479,0.005099466,roofs_top_kW,8760,225,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997502923,0.997503872,0.996837854,0.998167992
EUA_1_Pro,B1173,matched,173.1160933,175.25,173.12,371543.1327,300317.37,298747.86,-0.195926842,-0.191702541,0.005253628,roofs_top_kW,8760,283,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.990755916,0.990759997,0.982343674,0.999168158
EUA_1_Pro,B1174,matched,172.9765311,174.04,172.98,366785.9441,297189.3,300857.46,-0.179746485,-0.189747304,-0.012192352,roofs_top_kW,8760,286,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.9948228,0.994815842,0.993430555,0.996215045
EUA_1_Pro,B1175,matched,176.7939628,178.04,176.79,343684.7096,301045.65,304022.66,-0.115402427,-0.124064465,-0.009792066,roofs_top_kW,8760,293,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.995658249,0.995656157,0.993073165,0.998243332
EUA_1_Pro,B1179,matched,90.66919022,91.7,90.67,191807.0496,157674.42,156452.53,-0.184323359,-0.177952946,0.007809973,roofs_top_kW,8760,149,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.997927606,0.997929936,0.99637574,0.999479473
EUA_1_Pro,B1180,matched,185.9953904,187.31,185.94,402560.2909,321169.47,321660.93,-0.200962099,-0.202182935,-0.001527882,roofs_top_kW,8760,308,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.99637717,0.996375351,0.99529618,0.99745816
EUA_1_Pro,B1181,matched,182.2500583,184.91,163.9,347164.8532,316625.76,282233.34,-0.18703366,-0.087967122,0.121858105,roofs_top_kW,8760,302,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998138517,0.998113862,0.996844649,0.999432385
EUA_1_Pro,B1182,matched,137.6632283,137.66,137.66,266747.1278,238746.86,238359.6,-0.106421119,-0.104969332,0.001624688,roofs_top_kW,8760,227,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
EUA_1_Pro,B1187,matched,260.255542,264.89,260.26,563315.7418,456403.43,450292.62,-0.200639026,-0.189791096,0.013570753,roofs_top_kW,8760,430,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999604464,0.999603782,0.999442875,0.999766052
EUA_1_Pro,B1188,matched,253.6105152,256.55,253.61,523254.5668,434278.69,434795.07,-0.16905633,-0.170043192,-0.00118764,roofs_top_kW,8760,418,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999834538,0.999834795,0.999678135,0.99999094
EUA_1_Pro,B1189,matched,231.3998516,233.95,231.4,472797.4092,398225.26,399804.59,-0.154384981,-0.157725376,-0.003950255,roofs_top_kW,8760,382,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999499887,0.999503019,0.999219298,0.999780476
EUA_1_Pro,B1190,matched,257.7667584,260.84,257.77,512843.6526,438217.58,442009.96,-0.138119468,-0.145514276,-0.008579852,roofs_top_kW,8760,426,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996811271,0.996815725,0.993931413,0.999691129
EUA_1_Pro,B1191,matched,241.6014242,244.47,241.6,525579.8391,401771.25,400355.5,-0.238259404,-0.235565712,0.003536232,roofs_top_kW,8760,398,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998554885,0.998561398,0.997363269,0.999746501
EUA_1_Pro,B1192,matched,258.1596772,264.47,258.16,546920.7776,442098.61,440937.03,-0.193782632,-0.191658777,0.002634344,roofs_top_kW,8760,426,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.993800282,0.993818309,0.989386082,0.998214483
EUA_1_Pro,B1193,matched,235.854154,235.92,235.85,476830.5614,399247.68,401905.9,-0.157130577,-0.162705346,-0.006614036,roofs_top_kW,8760,387,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.9324043,0.90811601,0.835324883,0.983152151
EUA_1_Pro,B1194,matched,245.0135436,247.29,245.01,497980.339,417814.13,421154.78,-0.154274281,-0.160982679,-0.007932119,roofs_top_kW,8760,403,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998854995,0.998857,0.997796655,0.999913335
EUA_1_Pro,B1195,matched,145.9578118,147.91,145.96,284257.5098,253790.51,252340.9,-0.112280621,-0.107180985,0.005744649,roofs_top_kW,8760,242,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999760807,0.999761015,0.999726832,0.999794781
EUA_1_Pro,B1196,matched,155.0237212,157.76,155.02,305686.2983,268623.6,267867.46,-0.123717806,-0.121244225,0.002822814,roofs_top_kW,8760,258,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999204785,0.999204753,0.99872297,0.999686599
EUA_1_Pro,B1197,matched,140.4958613,142.3,140.5,267973.521,245520.55,243484.86,-0.09138463,-0.083788021,0.008360643,roofs_top_kW,8760,231,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.99995023,0.99995023,0.999949932,0.999950528
EUA_1_Pro,B1198,matched,149.5704646,153.43,149.57,281720.3506,259746.19,257451.46,-0.086145323,-0.077999905,0.008913253,roofs_top_kW,8760,247,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999095291,0.999096095,0.998629808,0.999560773
EUA_1_Pro,B1199,matched,168.2699067,170.33,168.27,381723.2232,292550.96,289867.33,-0.240634805,-0.233604501,0.009258132,roofs_top_kW,8760,277,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996603638,0.996607485,0.995269954,0.997937322
EUA_1_Pro,B1200,matched,168.171102,168.73,168.17,381905.5826,290541.34,289398.75,-0.242224353,-0.23923254,0.003948151,roofs_top_kW,8760,277,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999071628,0.999071523,0.999026656,0.9991166
EUA_1_Pro,B1201,matched,171.0845089,172.94,171.57,382365.685,295564.38,292574.28,-0.234831232,-0.227011231,0.010219969,roofs_top_kW,8760,282,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.990911663,0.990947375,0.985624969,0.996198356
EUA_1_Pro,B1202,matched,144.3254926,146.7,144.31,292072.8286,248853.73,249197.88,-0.146795403,-0.147973705,-0.001381031,roofs_top_kW,8760,240,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.993151009,0.99315621,0.988837481,0.997464538
EUA_1_Pro,B1203,matched,175.9113034,177.05,175.91,418586.6322,304617.22,302725.61,-0.276791023,-0.272271982,0.006248596,roofs_top_kW,8760,290,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.999001443,0.999001122,0.998966336,0.999036551
EUA_1_Pro,B1204,matched,176.9246551,178.33,176.92,391010.1868,307459.2,301006.97,-0.230181258,-0.213679821,0.021435484,roofs_top_kW,8760,292,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.983569354,0.98355709,0.969346702,0.997792006
EUA_1_Pro,B1205,matched,174.7437368,176.54,174.59,357237.2595,303316.43,301650.05,-0.155603057,-0.150938426,0.005524216,roofs_top_kW,8760,288,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.992481172,0.992486441,0.986826301,0.998136044
EUA_1_Pro,B1206,matched,144.1056913,144.94,144.11,325187.1831,249544.79,249321.87,-0.233297365,-0.232611853,0.000894105,roofs_top_kW,8760,237,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.993082762,0.99307355,0.987275898,0.998889625
